ProductKey;OrderDateKey;DueDateKey;ShipDateKey;CustomerKey;SalesOrderNumber;SalesAmount
311;20230811;20230823;20230818;19264;SO45418;"5116,9261"
314;20230811;20230823;20230818;19555;SO45419;"5116,9261"
313;20230811;20230823;20230818;19561;SO45420;"5116,9261"
313;20230811;20230823;20230818;19576;SO45421;"5116,9261"
310;20230812;20230824;20230819;28198;SO45422;"5116,9261"
348;20230812;20230824;20230819;19997;SO45423;"4826,2357"
311;20230812;20230824;20230819;28165;SO45424;"5116,9261"
310;20230813;20230825;20230820;15056;SO45425;"5116,9261"
312;20230813;20230825;20230820;14164;SO45426;"5116,9261"
349;20230813;20230825;20230820;29481;SO45427;"4826,2357"
346;20230813;20230825;20230820;11414;SO45428;"4861,9857"
310;20230813;20230825;20230820;28129;SO45429;"5116,9261"
312;20230813;20230825;20230820;28176;SO45430;"5116,9261"
311;20230813;20230825;20230820;28013;SO45431;"5116,9261"
312;20230814;20230826;20230821;14167;SO45432;"5116,9261"
310;20230814;20230826;20230821;12547;SO45433;"5116,9261"
311;20230814;20230826;20230821;11252;SO45434;"5116,9261"
336;20230814;20230826;20230821;20562;SO45435;"999,7104"
312;20230814;20230826;20230821;28130;SO45436;"5116,9261"
312;20230814;20230826;20230821;28169;SO45437;"5116,9261"
310;20230814;20230826;20230821;29334;SO45438;"5116,9261"
326;20230814;20230826;20230821;25823;SO45439;"999,7104"
312;20230815;20230827;20230822;14198;SO45440;"5116,9261"
312;20230815;20230827;20230822;11216;SO45441;"5116,9261"
314;20230815;20230827;20230822;29335;SO45442;"5116,9261"
313;20230815;20230827;20230822;29350;SO45443;"5116,9261"
310;20230815;20230827;20230822;19102;SO45444;"5116,9261"
310;20230815;20230827;20230822;19105;SO45445;"5116,9261"
345;20230816;20230828;20230823;25990;SO45446;"4861,9857"
313;20230816;20230828;20230823;19558;SO45447;"5116,9261"
324;20230816;20230828;20230823;25718;SO45448;"999,7104"
310;20230817;20230829;20230824;14189;SO45449;"5116,9261"
312;20230817;20230829;20230824;28624;SO45450;"5116,9261"
311;20230817;20230829;20230824;29279;SO45451;"5116,9261"
314;20230817;20230829;20230824;19559;SO45452;"5116,9261"
311;20230818;20230830;20230825;12549;SO45453;"5116,9261"
312;20230818;20230830;20230825;23074;SO45454;"5116,9261"
310;20230819;20230831;20230826;14163;SO45455;"5116,9261"
312;20230819;20230831;20230826;23113;SO45456;"5116,9261"
313;20230819;20230831;20230826;27752;SO45457;"5116,9261"
311;20230819;20230831;20230826;19599;SO45458;"5116,9261"
310;20230819;20230831;20230826;19605;SO45459;"5116,9261"
334;20230819;20230831;20230826;25822;SO45460;"999,7104"
311;20230820;20230901;20230827;28646;SO45461;"5116,9261"
310;20230820;20230901;20230827;28647;SO45462;"5116,9261"
312;20230820;20230901;20230827;11171;SO45463;"5116,9261"
314;20230820;20230901;20230827;19586;SO45464;"5116,9261"
342;20230820;20230901;20230827;25819;SO45465;"999,7104"
311;20230821;20230902;20230828;19611;SO45466;"5116,9261"
345;20230822;20230903;20230829;11422;SO45467;"4861,9857"
311;20230822;20230903;20230829;23164;SO45468;"5116,9261"
350;20230822;20230903;20230829;19989;SO45469;"4826,2357"
312;20230822;20230903;20230829;28177;SO45470;"5116,9261"
313;20230822;20230903;20230829;29280;SO45471;"5116,9261"
313;20230822;20230903;20230829;19095;SO45472;"5116,9261"
310;20230822;20230903;20230829;19592;SO45473;"5116,9261"
310;20230822;20230903;20230829;19595;SO45474;"5116,9261"
313;20230822;20230903;20230829;19601;SO45475;"5116,9261"
314;20230822;20230903;20230829;19614;SO45476;"5116,9261"
313;20230823;20230904;20230830;14160;SO45477;"5116,9261"
313;20230823;20230904;20230830;29354;SO45478;"5116,9261"
313;20230823;20230904;20230830;19099;SO45479;"5116,9261"
313;20230823;20230904;20230830;19564;SO45480;"5116,9261"
313;20230823;20230904;20230830;19563;SO45481;"5116,9261"
310;20230824;20230905;20230831;12522;SO45482;"5116,9261"
314;20230824;20230905;20230831;14181;SO45483;"5116,9261"
313;20230824;20230905;20230831;23267;SO45484;"5116,9261"
312;20230824;20230905;20230831;11257;SO45485;"5116,9261"
324;20230824;20230905;20230831;14737;SO45486;"999,7104"
313;20230824;20230905;20230831;19556;SO45487;"5116,9261"
311;20230824;20230905;20230831;19577;SO45488;"5116,9261"
310;20230824;20230905;20230831;19602;SO45489;"5116,9261"
313;20230824;20230905;20230831;22976;SO45490;"5116,9261"
311;20230825;20230906;20230901;27672;SO45491;"5116,9261"
330;20230825;20230906;20230901;19429;SO45492;"999,7104"
320;20230825;20230906;20230901;14731;SO45493;"999,7104"
310;20230825;20230906;20230901;19609;SO45494;"5116,9261"
342;20230825;20230906;20230901;25821;SO45495;"999,7104"
314;20230826;20230907;20230902;29340;SO45496;"5116,9261"
311;20230826;20230907;20230902;28354;SO45497;"5116,9261"
312;20230826;20230907;20230902;28574;SO45498;"5116,9261"
314;20230826;20230907;20230902;28626;SO45499;"5116,9261"
312;20230826;20230907;20230902;11189;SO45500;"5116,9261"
350;20230826;20230907;20230902;25993;SO45501;"4826,2357"
314;20230826;20230907;20230902;28173;SO45502;"5116,9261"
314;20230826;20230907;20230902;22995;SO45503;"5116,9261"
340;20230826;20230907;20230902;14730;SO45504;"999,7104"
313;20230826;20230907;20230902;19593;SO45505;"5116,9261"
311;20230826;20230907;20230902;19615;SO45506;"5116,9261"
314;20230826;20230907;20230902;19616;SO45507;"5116,9261"
310;20230827;20230908;20230903;12510;SO45508;"5116,9261"
310;20230827;20230908;20230903;14148;SO45509;"5116,9261"
310;20230827;20230908;20230903;22998;SO45510;"5116,9261"
311;20230828;20230909;20230904;12523;SO45511;"5116,9261"
312;20230828;20230909;20230904;11175;SO45512;"5116,9261"
348;20230828;20230909;20230904;25996;SO45513;"4826,2357"
314;20230828;20230909;20230904;28051;SO45514;"5116,9261"
310;20230828;20230909;20230904;19557;SO45515;"5116,9261"
310;20230829;20230910;20230905;14428;SO45580;"5116,9261"
313;20230829;20230910;20230905;11263;SO45581;"5116,9261"
312;20230829;20230910;20230905;28656;SO45582;"5116,9261"
311;20230829;20230910;20230905;11274;SO45583;"5116,9261"
336;20230829;20230910;20230905;25828;SO45584;"999,7104"
351;20230829;20230910;20230905;11905;SO45585;"4826,2357"
311;20230830;20230911;20230906;12613;SO45586;"5116,9261"
310;20230830;20230911;20230906;11531;SO45587;"5116,9261"
313;20230830;20230911;20230906;11275;SO45588;"5116,9261"
314;20230830;20230911;20230906;19784;SO45589;"5116,9261"
311;20230830;20230911;20230906;19763;SO45590;"5116,9261"
326;20230830;20230911;20230906;25831;SO45591;"999,7104"
345;20230830;20230911;20230906;11897;SO45592;"4861,9857"
310;20230831;20230912;20230907;15118;SO45593;"5116,9261"
312;20230831;20230912;20230907;11282;SO45594;"5116,9261"
314;20230831;20230912;20230907;11515;SO45595;"5116,9261"
332;20230831;20230912;20230907;20564;SO45596;"999,7104"
328;20230831;20230912;20230907;14740;SO45597;"999,7104"
340;20230831;20230912;20230907;14744;SO45598;"999,7104"
312;20230831;20230912;20230907;19794;SO45599;"5116,9261"
313;20230831;20230912;20230907;19628;SO45600;"5116,9261"
348;20230831;20230912;20230907;11893;SO45601;"4826,2357"
312;20230901;20230913;20230908;12607;SO45602;"5116,9261"
312;20230901;20230913;20230908;11296;SO45603;"5116,9261"
314;20230901;20230913;20230908;11317;SO45604;"5116,9261"
311;20230901;20230913;20230908;11626;SO45605;"5116,9261"
312;20230901;20230913;20230908;19967;SO45606;"5116,9261"
330;20230901;20230913;20230908;25830;SO45607;"999,7104"
349;20230901;20230913;20230908;11896;SO45608;"4826,2357"
311;20230901;20230913;20230908;14774;SO45609;"5116,9261"
310;20230902;20230914;20230909;11303;SO45610;"5116,9261"
310;20230902;20230914;20230909;11535;SO45611;"5116,9261"
312;20230902;20230914;20230909;14795;SO45612;"5116,9261"
314;20230903;20230915;20230910;11522;SO45613;"5116,9261"
312;20230903;20230915;20230910;23385;SO45614;"5116,9261"
342;20230903;20230915;20230910;18137;SO45615;"999,7104"
314;20230903;20230915;20230910;14800;SO45616;"5116,9261"
311;20230903;20230915;20230910;15354;SO45617;"5116,9261"
311;20230903;20230915;20230910;12618;SO45618;"5116,9261"
311;20230903;20230915;20230910;19787;SO45619;"5116,9261"
314;20230903;20230915;20230910;19951;SO45620;"5116,9261"
346;20230903;20230915;20230910;11768;SO45621;"4861,9857"
344;20230904;20230916;20230911;28470;SO45622;"4861,9857"
311;20230904;20230916;20230911;14769;SO45623;"5116,9261"
313;20230904;20230916;20230911;11291;SO45624;"5116,9261"
314;20230904;20230916;20230911;11307;SO45625;"5116,9261"
310;20230904;20230916;20230911;11259;SO45626;"5116,9261"
324;20230904;20230916;20230911;18039;SO45627;"999,7104"
314;20230904;20230916;20230911;19795;SO45628;"5116,9261"
347;20230904;20230916;20230911;11892;SO45629;"4861,9857"
351;20230904;20230916;20230911;11899;SO45630;"4826,2357"
350;20230905;20230917;20230912;11237;SO45631;"4826,2357"
314;20230905;20230917;20230912;14775;SO45632;"5116,9261"
351;20230905;20230917;20230912;26011;SO45633;"4826,2357"
314;20230905;20230917;20230912;19766;SO45634;"5116,9261"
313;20230906;20230918;20230913;23351;SO45635;"5116,9261"
311;20230906;20230918;20230913;11302;SO45636;"5116,9261"
314;20230906;20230918;20230913;11525;SO45637;"5116,9261"
324;20230906;20230918;20230913;14746;SO45638;"999,7104"
311;20230906;20230918;20230913;19782;SO45639;"5116,9261"
311;20230906;20230918;20230913;19964;SO45640;"5116,9261"
311;20230907;20230919;20230914;23306;SO45641;"5116,9261"
313;20230907;20230919;20230914;11623;SO45642;"5116,9261"
310;20230908;20230920;20230915;14541;SO45643;"5116,9261"
350;20230908;20230920;20230915;28458;SO45644;"4826,2357"
351;20230908;20230920;20230915;11482;SO45645;"4826,2357"
312;20230908;20230920;20230915;11289;SO45646;"5116,9261"
347;20230908;20230920;20230915;25997;SO45647;"4861,9857"
312;20230908;20230920;20230915;19791;SO45648;"5116,9261"
310;20230909;20230921;20230916;11319;SO45649;"5116,9261"
312;20230909;20230921;20230916;28652;SO45650;"5116,9261"
311;20230909;20230921;20230916;19771;SO45651;"5116,9261"
334;20230909;20230921;20230916;25826;SO45652;"999,7104"
347;20230909;20230921;20230916;11764;SO45653;"4861,9857"
348;20230910;20230922;20230917;28478;SO45654;"4826,2357"
312;20230910;20230922;20230917;11323;SO45655;"5116,9261"
313;20230910;20230922;20230917;11617;SO45656;"5116,9261"
311;20230910;20230922;20230917;11266;SO45657;"5116,9261"
312;20230910;20230922;20230917;11270;SO45658;"5116,9261"
349;20230910;20230922;20230917;26003;SO45659;"4826,2357"
312;20230910;20230922;20230917;19797;SO45660;"5116,9261"
342;20230910;20230922;20230917;25827;SO45661;"999,7104"
350;20230910;20230922;20230917;11906;SO45662;"4826,2357"
347;20230910;20230922;20230917;11901;SO45663;"4861,9857"
312;20230911;20230923;20230918;14713;SO45664;"5116,9261"
346;20230911;20230923;20230918;26004;SO45665;"4861,9857"
326;20230911;20230923;20230918;14738;SO45666;"999,7104"
314;20230911;20230923;20230918;19957;SO45667;"5116,9261"
312;20230912;20230924;20230919;11298;SO45668;"5116,9261"
314;20230912;20230924;20230919;11528;SO45669;"5116,9261"
310;20230912;20230924;20230919;11541;SO45670;"5116,9261"
312;20230912;20230924;20230919;11628;SO45671;"5116,9261"
340;20230912;20230924;20230919;19438;SO45672;"999,7104"
312;20230912;20230924;20230919;19790;SO45673;"5116,9261"
314;20230912;20230924;20230919;19948;SO45674;"5116,9261"
340;20230912;20230924;20230919;25829;SO45675;"999,7104"
349;20230912;20230924;20230919;11765;SO45676;"4826,2357"
348;20230912;20230924;20230919;11895;SO45677;"4826,2357"
313;20230913;20230925;20230920;11281;SO45678;"5116,9261"
314;20230913;20230925;20230920;11540;SO45679;"5116,9261"
310;20230913;20230925;20230920;23283;SO45680;"5116,9261"
314;20230913;20230925;20230920;19789;SO45681;"5116,9261"
312;20230913;20230925;20230920;19950;SO45682;"5116,9261"
311;20230914;20230926;20230921;14709;SO45683;"5116,9261"
345;20230914;20230926;20230921;11485;SO45684;"4861,9857"
322;20230914;20230926;20230921;18132;SO45685;"999,7104"
346;20230914;20230926;20230921;25998;SO45686;"4861,9857"
344;20230914;20230926;20230921;26005;SO45687;"4861,9857"
320;20230914;20230926;20230921;14741;SO45688;"999,7104"
312;20230914;20230926;20230921;19773;SO45689;"5116,9261"
310;20230914;20230926;20230921;19958;SO45690;"5116,9261"
344;20230914;20230926;20230921;11898;SO45691;"4861,9857"
313;20230915;20230927;20230922;14425;SO45692;"5116,9261"
313;20230915;20230927;20230922;15083;SO45693;"5116,9261"
312;20230915;20230927;20230922;15097;SO45694;"5116,9261"
311;20230915;20230927;20230922;11292;SO45695;"5116,9261"
314;20230915;20230927;20230922;11326;SO45696;"5116,9261"
314;20230915;20230927;20230922;11516;SO45697;"5116,9261"
326;20230915;20230927;20230922;14747;SO45698;"999,7104"
336;20230915;20230927;20230922;14750;SO45699;"999,7104"
310;20230916;20230928;20230923;11278;SO45700;"5116,9261"
311;20230916;20230928;20230923;11538;SO45701;"5116,9261"
320;20230916;20230928;20230923;18131;SO45702;"999,7104"
310;20230916;20230928;20230923;19947;SO45703;"5116,9261"
312;20230917;20230929;20230924;14772;SO45704;"5116,9261"
311;20230917;20230929;20230924;23378;SO45705;"5116,9261"
313;20230917;20230929;20230924;11267;SO45706;"5116,9261"
345;20230917;20230929;20230924;11904;SO45707;"4861,9857"
313;20230917;20230929;20230924;19765;SO45708;"5116,9261"
313;20230917;20230929;20230924;19793;SO45709;"5116,9261"
310;20230917;20230929;20230924;19963;SO45710;"5116,9261"
313;20230917;20230929;20230924;19621;SO45711;"5116,9261"
346;20230917;20230929;20230924;11767;SO45712;"4861,9857"
314;20230918;20230930;20230925;15088;SO45713;"5116,9261"
312;20230918;20230930;20230925;11534;SO45714;"5116,9261"
310;20230918;20230930;20230925;19770;SO45715;"5116,9261"
310;20230918;20230930;20230925;19783;SO45716;"5116,9261"
310;20230919;20231001;20230926;11325;SO45717;"5116,9261"
311;20230919;20231001;20230926;11272;SO45718;"5116,9261"
350;20230919;20231001;20230926;20000;SO45719;"4826,2357"
313;20230919;20231001;20230926;19653;SO45720;"5116,9261"
345;20230919;20231001;20230926;11766;SO45721;"4861,9857"
351;20230919;20231001;20230926;11908;SO45722;"4826,2357"
311;20230920;20231002;20230927;11290;SO45723;"5116,9261"
312;20230920;20231002;20230927;12620;SO45724;"5116,9261"
312;20230920;20231002;20230927;14789;SO45725;"5116,9261"
313;20230920;20231002;20230927;12614;SO45726;"5116,9261"
350;20230920;20231002;20230927;11909;SO45727;"4826,2357"
313;20230921;20231003;20230928;14426;SO45728;"5116,9261"
313;20230921;20231003;20230928;15087;SO45729;"5116,9261"
350;20230921;20231003;20230928;28471;SO45730;"4826,2357"
310;20230921;20231003;20230928;11286;SO45731;"5116,9261"
311;20230921;20231003;20230928;11537;SO45732;"5116,9261"
311;20230921;20231003;20230928;11624;SO45733;"5116,9261"
314;20230921;20231003;20230928;11630;SO45734;"5116,9261"
314;20230921;20231003;20230928;19792;SO45735;"5116,9261"
310;20230921;20231003;20230928;19960;SO45736;"5116,9261"
311;20230921;20231003;20230928;19965;SO45737;"5116,9261"
346;20230921;20231003;20230928;11900;SO45738;"4861,9857"
348;20230921;20231003;20230928;11903;SO45739;"4826,2357"
314;20230922;20231004;20230929;19786;SO45740;"5116,9261"
314;20230922;20231004;20230929;19788;SO45741;"5116,9261"
312;20230922;20231004;20230929;19620;SO45742;"5116,9261"
313;20230922;20231004;20230929;19631;SO45743;"5116,9261"
351;20230922;20231004;20230929;11894;SO45744;"4826,2357"
312;20230923;20231005;20230930;15089;SO45745;"5116,9261"
312;20230923;20231005;20230930;23376;SO45746;"5116,9261"
314;20230923;20231005;20230930;11539;SO45747;"5116,9261"
332;20230923;20231005;20230930;18046;SO45748;"999,7104"
311;20230923;20231005;20230930;14797;SO45749;"5116,9261"
345;20230923;20231005;20230930;26001;SO45750;"4861,9857"
340;20230923;20231005;20230930;14739;SO45751;"999,7104"
314;20230923;20231005;20230930;19772;SO45752;"5116,9261"
311;20230923;20231005;20230930;19966;SO45753;"5116,9261"
311;20230924;20231006;20231001;11529;SO45754;"5116,9261"
314;20230924;20231006;20231001;11536;SO45755;"5116,9261"
313;20230924;20231006;20231001;11625;SO45756;"5116,9261"
312;20230925;20231007;20231002;12561;SO45757;"5116,9261"
312;20230925;20231007;20231002;15106;SO45758;"5116,9261"
313;20230925;20231007;20231002;11295;SO45759;"5116,9261"
311;20230925;20231007;20231002;11329;SO45760;"5116,9261"
314;20230925;20231007;20231002;11629;SO45761;"5116,9261"
312;20230925;20231007;20231002;12621;SO45762;"5116,9261"
314;20230925;20231007;20231002;19959;SO45763;"5116,9261"
310;20230925;20231007;20231002;19652;SO45764;"5116,9261"
350;20230926;20231008;20231003;11245;SO45765;"4826,2357"
312;20230926;20231008;20231003;11297;SO45766;"5116,9261"
310;20230926;20231008;20231003;11299;SO45767;"5116,9261"
310;20230926;20231008;20231003;11324;SO45768;"5116,9261"
314;20230926;20231008;20231003;11327;SO45769;"5116,9261"
311;20230926;20231008;20231003;19956;SO45770;"5116,9261"
314;20230927;20231009;20231004;11271;SO45771;"5116,9261"
313;20230927;20231009;20231004;19785;SO45772;"5116,9261"
311;20230927;20231009;20231004;19949;SO45773;"5116,9261"
312;20230927;20231009;20231004;11261;SO45774;"5116,9261"
314;20230928;20231010;20231005;14207;SO45775;"5116,9261"
313;20230928;20231010;20231005;23281;SO45776;"5116,9261"
346;20230928;20231010;20231005;11907;SO45777;"4861,9857"
351;20230928;20231010;20231005;26002;SO45778;"4826,2357"
313;20230929;20231011;20231006;11830;SO45816;"5116,9261"
311;20230929;20231011;20231006;14801;SO45817;"5116,9261"
328;20230929;20231011;20231006;14868;SO45818;"999,7104"
312;20230929;20231011;20231006;20160;SO45819;"5116,9261"
340;20230929;20231011;20231006;25832;SO45820;"999,7104"
346;20230930;20231012;20231007;26041;SO45821;"4861,9857"
312;20230930;20231012;20231007;20246;SO45822;"5116,9261"
311;20230930;20231012;20231007;20253;SO45823;"5116,9261"
312;20231001;20231013;20231008;11696;SO45824;"7603,8238"
314;20231001;20231013;20231008;23725;SO45825;"7603,8238"
310;20231001;20231013;20231008;23858;SO45826;"7603,8238"
312;20231001;20231013;20231008;15440;SO45827;"7603,8238"
330;20231001;20231013;20231008;14753;SO45828;"1485,5838"
310;20231001;20231013;20231008;20245;SO45829;"7603,8238"
314;20231001;20231013;20231008;20151;SO45830;"7603,8238"
